bias_v,let_mev_cm2_mg,time_s,collector_current_a_um,tmax_k,power_w_um,source_path,classification_scope
2500.0,15,7.35542411953e-08,0.00188456211005,360.627077984,4.71140527513,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35564624334e-08,0.00188484022326,360.633950319,4.71210055815,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35580173001e-08,0.00188503489697,360.638761392,4.71258724243,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35601941135e-08,0.00188530750146,360.645497755,4.71326875365,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35617178829e-08,0.00188549831928,360.65021363,4.7137457982,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.356385116e-08,0.00188576552308,360.65681668,4.7144138077,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3565344454e-08,0.00188595256067,360.66143922,4.71488140168,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35674350656e-08,0.00188621447038,360.66791157,4.71553617595,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35688984937e-08,0.00188639780191,360.672442603,4.71599450477,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3570947293e-08,0.00188665452096,360.678786812,4.7166363024,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35723814526e-08,0.00188683421931,360.683228132,4.71708554828,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35743892759e-08,0.0018870858498,360.689446711,4.7177146245,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35757947523e-08,0.00188726198622,360.693800075,4.71815496555,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35777624192e-08,0.0018875086291,360.699895488,4.71877157275,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35805171528e-08,0.00188785399555,360.708430444,4.71963498887,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35824454664e-08,0.00188809574359,360.714405589,4.72023935897,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35851451053e-08,0.0018884342794,360.722772116,4.7210856985,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35870348526e-08,0.00188867124964,360.728629334,4.7216781241,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35896804988e-08,0.00188900309454,360.73683071,4.72250773635,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35915324512e-08,0.00188923538095,360.742572297,4.72308845238,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35941251844e-08,0.00188956066645,360.75061174,4.72390166613,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35959400977e-08,0.00188978836166,360.756239949,4.72447090415,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.35984809763e-08,0.00189010721517,360.764120615,4.72526803792,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36002595914e-08,0.00189033040864,360.769637657,4.7258260216,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36027496524e-08,0.00189064295783,360.777362642,4.72660739458,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36044926951e-08,0.00189086173772,360.782770684,4.7271543443,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36069329549e-08,0.00189116810529,360.790343026,4.72792026323,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36086411368e-08,0.00189138255809,360.795644196,4.72845639522,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36110325914e-08,0.00189168286538,360.803066874,4.72920716345,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36127066096e-08,0.00189189307546,360.808263259,4.72973268865,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36150502352e-08,0.00189218744065,360.815539196,4.73046860162,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3616690773e-08,0.00189239349142,360.820632842,4.73098372855,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36189875261e-08,0.00189268203153,360.827764906,4.73170507883,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36205952532e-08,0.00189288400497,360.832757821,4.73221001242,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36228460711e-08,0.00189316683379,360.839748824,4.73291708447,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36244216437e-08,0.00189336480858,360.844642978,4.73341202145,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36266274453e-08,0.00189364203814,360.851495679,4.73410509535,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36281715064e-08,0.00189383609363,360.856293004,4.73459023408,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3630333192e-08,0.00189410783429,360.863010109,4.73526958572,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36318463719e-08,0.00189429804749,360.8677125,4.73574511873,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36339648237e-08,0.00189456440537,360.874296664,4.73641101343,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.363544774e-08,0.00189475085188,360.878905979,4.7368771297,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36375238228e-08,0.00189501193385,360.885359805,4.73752983462,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36389770808e-08,0.00189519468686,360.889877867,4.73798671715,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3641011642e-08,0.00189545059664,360.896203909,4.7386264916,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36424358348e-08,0.0018956297283,360.900632507,4.73907432075,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36444297047e-08,0.00189588056684,360.90683327,4.7397014171,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36458254137e-08,0.0018960561497,360.911174158,4.74014037425,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36477794062e-08,0.00189630201703,360.917252097,4.74075504257,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3649147201e-08,0.00189647411923,360.921506995,4.74118529807,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36510621137e-08,0.00189671511301,360.927464521,4.74178778252,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36537429914e-08,0.00189705256954,360.935806367,4.74263142385,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36556196058e-08,0.00189728878213,360.9416463,4.74322195533,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36582468661e-08,0.0018976195651,360.949823466,4.74404891275,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36600859482e-08,0.00189785110873,360.955548098,4.74462777182,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36626606632e-08,0.00189817535453,360.963563791,4.74543838632,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36644629637e-08,0.00189840232285,360.969175369,4.74600580712,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36669861844e-08,0.00189872015935,360.977032738,4.74680039838,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36687524389e-08,0.00189894264133,360.982533466,4.74735660332,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36712251952e-08,0.00189925419465,360.990235599,4.74813548663,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36729561246e-08,0.00189947227784,360.995627639,4.7486806946,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36753794257e-08,0.00189977767117,361.003177566,4.74944417793,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36770757366e-08,0.00189999144169,361.008463039,4.74997860423,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36794505717e-08,0.00190029079472,361.015863731,4.7507269868,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36811129563e-08,0.00190050033763,361.021044719,4.75125084407,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36834402947e-08,0.00190079376897,361.028299091,4.75198442243,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36850694316e-08,0.00190099916656,361.033377636,4.7524979164,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36873502233e-08,0.00190128679184,361.040488547,4.7532169796,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36889467775e-08,0.00190148812557,361.04546665,4.75372031393,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36911819533e-08,0.00190177005953,361.052436906,4.75442514882,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36927465764e-08,0.00190196740825,361.057316532,4.75491852062,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36949370487e-08,0.00190224376094,361.064148885,4.75560940235,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36964703793e-08,0.00190243720343,361.06893196,4.75609300858,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.36986170422e-08,0.00190270808509,361.075629107,4.75677021272,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37001197062e-08,0.00190289769798,361.080317522,4.75724424495,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37022234358e-08,0.00190316321594,361.086882111,4.75790803985,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37036960466e-08,0.00190334907333,361.091477719,4.75837268332,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37057577016e-08,0.00190360933298,361.097912347,4.75902333245,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37072008601e-08,0.00190379150956,361.102416966,4.7594787739,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3709221282e-08,0.00190404661336,361.108724179,4.7601165334,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37106355774e-08,0.00190422518145,361.113139593,4.76056295363,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37126155908e-08,0.00190447523044,361.119321888,4.7611880761,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37140016003e-08,0.00190465026019,361.123649846,4.76162565048,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37159420135e-08,0.00190489535385,361.129709674,4.76223838463,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37173003027e-08,0.00190506691645,361.133951891,4.76266729113,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37192019077e-08,0.00190530715204,361.139891655,4.7632678801,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37218641546e-08,0.00190564354804,361.14820862,4.7641088701,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37237277275e-08,0.00190587901872,361.154031129,4.7646975468,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37263367294e-08,0.00190620876379,361.162183887,4.76552190947,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37281630308e-08,0.00190643958111,361.167891426,4.76609895277,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37307198528e-08,0.00190676281031,361.175883175,4.76690702578,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37325096282e-08,0.00190698906695,361.181477986,4.76747266738,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37350153137e-08,0.00190730590769,361.189311867,4.76826476922,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37367692935e-08,0.00190752769245,361.194796146,4.76881923112,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37392248653e-08,0.00190783827029,361.202475239,4.76959567573,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37409437656e-08,0.00190805567076,361.207851144,4.7701391769,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37433502259e-08,0.00190836010783,361.21537847,4.77090026957,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37450347482e-08,0.00190857321003,361.220648117,4.77143302507,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37473930794e-08,0.00190887162617,361.228026639,4.77217906543,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37490439112e-08,0.00190908051423,361.233192103,4.77270128557,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37513550757e-08,0.00190937302862,361.240424729,4.77343257155,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37529728909e-08,0.00190957778374,361.245488045,4.77394445935,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37552378321e-08,0.00190986451047,361.252577626,4.77466127618,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3756823291e-08,0.00191006521542,361.257540793,4.77516303855,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37590429334e-08,0.00191034626802,361.264490127,4.77586567005,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37605966831e-08,0.00191054300124,361.269355102,4.7763575031,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37627719327e-08,0.00191081849149,361.276166932,4.77704622873,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37642946074e-08,0.00191101132983,361.280935638,4.77752832457,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37664263519e-08,0.00191128136616,361.287612656,4.7782034154,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37679185732e-08,0.00191147038759,361.292286977,4.77867596897,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37700076828e-08,0.00191173507654,361.298831824,4.77933769135,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37714700596e-08,0.00191192035466,361.303413607,4.77980088665,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37735173871e-08,0.00191217980199,361.309828872,4.78044950497,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37749505164e-08,0.00191236141097,361.314319932,4.78090352743,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37769568973e-08,0.00191261571877,361.320608153,4.78153929692,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.3778361364e-08,0.0019127937304,361.325010269,4.781984326,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37803276173e-08,0.00191304299979,361.331173938,4.78260749947,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37817039946e-08,0.00191321748441,361.335488853,4.78304371102,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37836309229e-08,0.00191346181439,361.341530414,4.78365453597,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37849797727e-08,0.00191363284099,361.345759839,4.78408210247,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37868681623e-08,0.00191387232853,361.351681686,4.78468082132,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37895119079e-08,0.00191420767633,361.359973552,4.78551919083,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37913625298e-08,0.00191444241351,361.365778485,4.78610603377,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37939534005e-08,0.00191477113105,361.373906619,4.78692782763,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37957670099e-08,0.00191500122922,361.379596915,4.78750307305,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.37983060632e-08,0.0019153234516,361.387564509,4.788308629,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.38000834005e-08,0.00191554900333,361.393142403,4.78887250833,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.38025716726e-08,0.00191586485689,361.400952588,4.78966214222,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
2500.0,15,7.38043134632e-08,0.00191608595144,361.406420273,4.7902148786,local_runtime/igbt_seb_full_20260712_035027/cases/A01_v2500_let15_y3p5__attempt04/transient.csv,A01_INDETERMINATE_existing_data_only
