sample_kind,variant,time_s,time_ns,vce_v,ic_a_um,power_w_um,cumulative_port_energy_j_um,source_csv,source_plt,source_row,temperature_delivery,temperature_equation_not_solved,temperature_semantics,diagnostic_only
raw_plt,R2,1e-13,0.0001,2500.0,1.31235387961e-07,0.00032808846990250003,0.0,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,2,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,2.53956733647e-10,0.253956733647,2500.0,1.0686110618e-06,0.0026715276545,1.1510995881653753e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,58,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,3.14939427105e-10,0.314939427105,2500.0,1.07253538104e-06,0.0026813384526,1.3143156846308739e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,59,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4e-10,0.4,2500.0,1.08433059112e-06,0.0027108264778,1.5436460036929498e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,60,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.1e-10,0.41,2500.0,1.08515905227e-06,0.0027128976306749998,1.5707646242353247e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,61,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.24e-10,0.424,2500.0,1.08677380311e-06,0.002716934507775,1.6087734492044748e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,62,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.436e-10,0.4436,2500.0,1.08949795595e-06,0.002723744889875,1.6620921073014447e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,63,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.7104e-10,0.47103999999999996,2500.0,1.09378661377e-06,0.002734466534425,1.7369787680428406e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,64,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.09456e-10,0.509456,2500.0,1.10037809821e-06,0.002750945245525,1.84234255751212e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,65,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.632384e-10,0.5632384,2500.0,1.11043756674e-06,0.0027760939168500003,1.990971273035379e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,66,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,6.3853376e-10,0.63853376,2500.0,1.12593379281e-06,0.002814834482025,2.201456756299137e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,67,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,7.43947264e-10,0.743947264,2500.0,1.15044050601e-06,0.002876101265025,2.5014074953668363e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,68,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,8.915261696e-10,0.8915261696,2500.0,1.18645790874e-06,0.0029661447718499997,2.932503633550811e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,69,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.09813663744e-09,1.0981366374400001,2500.0,1.24512751857e-06,0.003112818796425,3.5604923869626182e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,70,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.38739129242e-09,1.38739129242,2500.0,1.34442214911e-06,0.0033610553727749996,4.496791506560558e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,71,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.79234780938e-09,1.79234780938,2500.0,1.51155397357e-06,0.0037788849339250004,5.942474185512332e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,72,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,2.35928693314e-09,2.35928693314,2500.0,1.78196832677e-06,0.004454920816925,8.276507494310806e-12,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,73,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,3.15300170639e-09,3.15300170639,2500.0,2.16814380211e-06,0.005420359505274999,1.2195585435168385e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,74,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.26420238895e-09,4.264202388949999,2500.0,2.70313398567e-06,0.006757834964175,1.8961794438569012e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,75,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.81988334452e-09,5.81988334452,2500.0,3.63271293897e-06,0.009081782347425,3.1282489936155516e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,76,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,7.99783668233e-09,7.99783668233,2500.0,5.53825190793e-06,0.013845629769825,5.624990681021056e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,77,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1e-08,10.0,2500.0,7.85484178962e-06,0.019637104474050003,8.976885794940041e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,78,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.001e-08,10.01,2500.0,7.86608296644e-06,0.0196652074161,8.996536950885115e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,79,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.0024e-08,10.024,2500.0,7.88201994446e-06,0.01970504986115,9.024096130979189e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,80,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.00436e-08,10.0436,2500.0,7.9044553974e-06,0.019761138493500002,9.062772995566748e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,81,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.007104e-08,10.07104,2500.0,7.93602053216e-06,0.0198400513304,9.11710582800514e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,82,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.0109456e-08,10.109456,2500.0,7.98046503903e-06,0.019951162597574998,9.193536791717992e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,83,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.01632384e-08,10.1632384,2500.0,8.04313765077e-06,0.020107844126924998,9.30126026788098e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,84,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.023853376e-08,10.23853376,2500.0,8.13170536679e-06,0.020329263416975,9.453496596374812e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,85,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.0343947264e-08,10.343947263999999,2500.0,8.25724114355e-06,0.020643102858875002,9.669448631190251e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,86,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.04915261696e-08,10.491526169599998,2500.0,8.43589114186e-06,0.02108972785465,9.977392905404856e-11,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,87,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.06981366374e-08,10.6981366374,2500.0,8.69143378991e-06,0.021728584474775003,1.0419728482444308e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,88,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.09873912924e-08,10.9873912924,2500.0,9.05933675464e-06,0.022648341886599997,1.1061540108675305e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,89,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.13923478094e-08,11.3923478094,2500.0,9.5946765701e-06,0.02398669142525,1.2005798141682591e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,90,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.19592869331e-08,11.9592869331,2500.0,1.03853459732e-05,0.025963364933000003,1.3421730200708184e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,91,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.27530017064e-08,12.7530017064,2500.0,1.15634225145e-05,0.028908556286249998,1.5599362926261807e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,92,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.38642023889e-08,13.864202388899999,2500.0,1.33314163972e-05,0.033328540993,1.9057258174937883e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,93,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.54198833445e-08,15.4198833445,2500.0,1.59974553893e-05,0.03999363847325,2.476055408587441e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,94,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,1.75978366823e-08,17.597836682300002,2500.0,2.01454863208e-05,0.050363715802000004,3.460025915280231e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,95,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,2.06469713553e-08,20.6469713553,2500.0,2.70637654917e-05,0.06765941372925001,5.259367997628754e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,96,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,2.27813656263e-08,22.7813656263,2500.0,3.25401144747e-05,0.08135028618675,6.849595246749452e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,97,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,2.57695176058e-08,25.769517605799997,2500.0,4.20723650839e-05,0.10518091270975,9.636513102854875e-10,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,98,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,2.78612239914e-08,27.8612239914,2500.0,4.98577539602e-05,0.12464438490049999,1.2040148315773779e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,99,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,3.07896129313e-08,30.789612931300002,2500.0,6.39967159347e-05,0.15999178983675,1.6207775445753813e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,100,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,3.48893574471e-08,34.889357447100004,2500.0,9.39870132328e-05,0.234967533082,2.4303937036254944e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,101,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4e-08,40.0,2500.0,0.000154028566338,0.385071415845,4.014792422046352e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,102,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.001e-08,40.01,2500.0,0.000153976828909,0.38494207227250005,4.0186424894869386e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,103,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.0024e-08,40.024,2500.0,0.000153963413089,0.38490853272250003,4.0240314437219046e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,104,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.00436e-08,40.043600000000005,2500.0,0.000154051308431,0.3851282710775,4.0315778043991446e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,105,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.007104e-08,40.07104,2500.0,0.000154319722437,0.38579930609249996,4.042154930757917e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,106,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.0109456e-08,40.109456,2500.0,0.000154820623273,0.38705155818250003,4.05699985015891e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,107,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.01632384e-08,40.1632384,2500.0,0.00015555630308,0.38889075770000003,4.077865870163769e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,108,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.023853376e-08,40.23853376,2500.0,0.000156508041697,0.39127010424249997,4.1072371166427055e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,109,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.0343947264e-08,40.343947264,2500.0,0.000157730090671,0.39432522667750003,4.148643294921863e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,110,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.04915261696e-08,40.4915261696,2500.0,0.000159424247311,0.3985606182775,4.207149907553959e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,111,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.06981366374e-08,40.6981366374,2500.0,0.000161854722087,0.40463680521749995,4.290124405255986e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,112,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.09873912924e-08,40.9873912924,2500.0,0.00016533264055,0.413331601375,4.408424989880893e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,113,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.13923478094e-08,41.3923478094,2500.0,0.000170362216861,0.4259055421525,4.578352265170857e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,114,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
