time_s,top_voltage_v,top_current_a_per_um,abs_top_current_a_per_um,current_excursion_a_per_um
2.5e-08,0.710568436667956,-1.00710568399785e-05,1.00710568399785e-05,1.0071056838155202e-05
2.6e-08,0.704165341061617,-1.00704163250152e-05,1.00704163250152e-05,1.0070416323191902e-05
2.7e-08,0.697317855875152,-1.00697317754427e-05,1.00697317754427e-05,1.0069731773619402e-05
2.8e-08,0.689957196017202,-1.00689957196017e-05,1.00689957196017e-05,1.0068995717778402e-05
2.9e-08,0.681996644034631,-1.00681996312972e-05,1.00681996312972e-05,1.0068199629473902e-05
3e-08,0.673323925858282,-1.00673323925858e-05,1.00673323925858e-05,1.0067332390762503e-05
3.1e-08,0.663788739427402,-1.00663787365636e-05,1.00663787365636e-05,1.0066378734740303e-05
3.2e-08,0.65318107407803,-1.00653181074069e-05,1.00653181074069e-05,1.0065318105583603e-05
3.3e-08,0.641190548336198,-1.00641190548336e-05,1.00641190548336e-05,1.0064119053010303e-05
3.4e-08,0.627322186868818,-1.00627322186301e-05,1.00627322186301e-05,1.0062732216806802e-05
3.5e-08,0.610696944600506,-1.00610696944576e-05,1.00610696944576e-05,1.0061069692634302e-05
3.6e-08,0.589478549899298,-1.00589478342488e-05,1.00589478342488e-05,1.0058947832425503e-05
3.7e-08,0.558642593138798,-1.00558642593139e-05,1.00558642593139e-05,1.0055864257490602e-05
3.8e-08,0.49569469544459,-1.00495694695444e-05,1.00495694695444e-05,1.0049569467721102e-05
3.9e-08,0.29332118237052,-1.00293321182371e-05,1.00293321182371e-05,1.0029332116413803e-05
4e-08,-0.165970734293346,-9.98340292657061e-06,9.98340292657061e-06,9.983402924747313e-06
4.1e-08,-0.966715759437466,-9.90332842405624e-06,9.90332842405624e-06,9.903328422232943e-06
4.2e-08,-2.21344946311961,-9.77865505355231e-06,9.77865505355231e-06,9.778655051729012e-06
4.3e-08,-4.04474199189025,-9.59552580081098e-06,9.59552580081098e-06,9.595525798987682e-06
4.4e-08,-6.65118310207168,-9.33488168979282e-06,9.33488168979282e-06,9.334881687969522e-06
4.5e-08,-10.3066108022976,-8.96933891977767e-06,8.96933891977767e-06,8.969338917954372e-06
4.6e-08,-15.4631201194447,-8.45368798805552e-06,8.45368798805552e-06,8.453687986232222e-06
4.7e-08,-23.1500275513196,-7.68499724486804e-06,7.68499724486804e-06,7.684997243044742e-06
4.8e-08,-54.4936870637374,-4.55063129362626e-06,4.55063129362626e-06,4.550631291802962e-06
4.9e-08,-94.0102356628783,-5.98976433712168e-07,5.98976433712168e-07,5.989764318888702e-07
5e-08,-99.381541654436,-6.18458345563895e-08,6.18458345563895e-08,6.184583273309166e-08
5.1e-08,-99.940480892751,-5.95191072490022e-09,5.95191072490022e-09,5.951908901602377e-09
5.2e-08,-99.9943813550973,-5.6186449025049e-10,5.6186449025049e-10,5.618626669526475e-10
5.3e-08,-99.9994719810587,-5.28018941215876e-11,5.28018941215876e-11,5.2800070823744966e-11
5.4e-08,-99.9999504090923,-4.95909077299768e-12,4.95909077299768e-12,4.957267475155051e-12
5.5e-08,-99.9999953282565,-4.6717433875501e-13,4.6717433875501e-13,4.653510409123811e-13
5.6e-08,-99.9999995449413,-4.55058669508615e-14,4.55058669508615e-14,4.368256910823254e-14
5.7e-08,-99.9999999407623,-5.92376047770616e-15,5.92376047770616e-15,4.1004626350772e-15
5.8e-08,-99.9999999779179,-2.20822081574934e-15,2.20822081574934e-15,3.8492297312037975e-16
5.9e-08,-99.9999999814057,-1.85942053728176e-15,1.85942053728176e-15,3.612269465280002e-17
6e-08,-99.9999999817331,-1.82668295750538e-15,1.82668295750538e-15,3.3851148764197463e-18
6.1e-08,-99.9999999817638,-1.8236319014161e-15,1.8236319014161e-15,3.3405878713997214e-19
6.2e-08,-99.9999999817666,-1.82332011500298e-15,1.82332011500298e-15,2.2272374020031063e-20
6.3e-08,-99.9999999817669,-1.82329784453961e-15,1.82329784453961e-15,1.910649905868331e-24
6.4e-08,-99.999999981767,-1.8233201150018e-15,1.8233201150018e-15,2.227237283989515e-20
6.5e-08,-99.999999981767,-1.82329784453928e-15,1.82329784453928e-15,1.910319767579496e-24
6.6e-08,-99.999999981767,-1.82329784453927e-15,1.82329784453927e-15,1.910309906818181e-24
6.7e-08,-99.999999981767,-1.82327557407669e-15,1.82327557407669e-15,2.226855227017418e-20
6.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.1e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.2e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.3e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.99999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.09999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.19999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.29999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.39999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.49999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.59999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.99999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.09999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.19999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.29999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.39999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.49999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.59999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
1e-07,-99.9999999817669,-1.82332011500174e-15,1.82332011500174e-15,2.227237277994172e-20
