time_s,top_voltage_v,top_current_a_per_um,abs_top_current_a_per_um,current_excursion_a_per_um
2.5e-08,-3.53775318512329,-9.64622468148767e-06,9.64622468148767e-06,9.646224679664371e-06
2.6e-08,-5.93494760123771,-9.40650523987621e-06,9.40650523987621e-06,9.406505238052912e-06
2.7e-08,-9.30448385653791,-9.06955161434621e-06,9.06955161434621e-06,9.069551612522912e-06
2.8e-08,-14.0379516850619,-8.5962048314938e-06,8.5962048314938e-06,8.596204829670502e-06
2.9e-08,-20.9300726720821,-7.90699273279178e-06,7.90699273279178e-06,7.906992730968482e-06
3e-08,-39.4389631697988,-6.05610368302011e-06,6.05610368302011e-06,6.056103681196812e-06
3.1e-08,-91.6217418645348,-8.37825813546532e-07,8.37825813546532e-07,8.378258117232342e-07
3.2e-08,-99.1237756423642,-8.76224357635645e-08,8.76224357635645e-08,8.762243394026666e-08
3.3e-08,-99.9153754146254,-8.46245853745955e-09,8.46245853745955e-09,8.462456714161708e-09
3.4e-08,-99.9920044392949,-7.99556070519218e-10,7.99556070519218e-10,7.995542472213754e-10
3.5e-08,-99.9992484761329,-7.51523867238672e-11,7.51523867238672e-11,7.515056342602458e-11
3.6e-08,-99.9999294223778,-7.05776220567948e-12,7.05776220567948e-12,7.055938907836851e-12
3.7e-08,-99.9999933581448,-6.64185527162544e-13,6.64185527162544e-13,6.623622293199151e-13
3.8e-08,-99.9999993600061,-6.39994202624804e-14,6.39994202624804e-14,6.217612241985144e-14
3.9e-08,-99.9999999234024,-7.65971632960924e-15,7.65971632960924e-15,5.8364184869802805e-15
4e-08,-99.9999999762883,-2.37117400630179e-15,2.37117400630179e-15,5.478761636728299e-16
4.1e-08,-99.9999999812526,-1.87474261909455e-15,1.87474261909455e-15,5.14447764655898e-17
4.2e-08,-99.9999999817187,-1.82813053166957e-15,1.82813053166957e-15,4.83268904060988e-18
4.3e-08,-99.9999999817625,-1.82372098331342e-15,1.82372098331342e-15,4.2314068445984e-19
4.4e-08,-99.9999999817665,-1.82336465591799e-15,1.82336465591799e-15,6.681328902991979e-20
4.5e-08,-99.999999981767,-1.82329784453966e-15,1.82329784453966e-15,1.9106999985358127e-24
4.6e-08,-99.9999999817669,-1.82329784453906e-15,1.82329784453906e-15,1.910100069817392e-24
4.7e-08,-99.999999981767,-1.82329784453913e-15,1.82329784453913e-15,1.910169884007504e-24
4.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
4.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.1e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.2e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.3e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.7e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.1e-08,-99.999999981767,-1.82332011500173e-15,1.82332011500173e-15,2.227237277008096e-20
6.2e-08,-99.999999981767,-1.82329784453928e-15,1.82329784453928e-15,1.910319767579496e-24
6.3e-08,-99.999999981767,-1.82327557407669e-15,1.82327557407669e-15,2.226855227017418e-20
6.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
6.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.7e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
6.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.1e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.2e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.3e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.99999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.09999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.19999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.29999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.39999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.49999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.59999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.99999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.09999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.19999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.29999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.39999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.49999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.59999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
1e-07,-99.9999999817669,-1.82332011500174e-15,1.82332011500174e-15,2.227237277994172e-20
