time_s,top_voltage_v,top_current_a_per_um,abs_top_current_a_per_um,current_excursion_a_per_um
2.4e-08,-99.9999999817669,-1.82327557407809e-15,1.82327557407809e-15,2.2268550869946073e-20
2.5e-08,-99.9999999817669,-1.82332011500183e-15,1.82332011500183e-15,2.2272372869871863e-20
2.6e-08,-99.999999981767,-1.82332011500172e-15,1.82332011500172e-15,2.2272372759825767e-20
2.7e-08,-99.999999981767,-1.82329784453928e-15,1.82329784453928e-15,1.910319767579496e-24
2.8e-08,-99.999999981767,-1.82329784453928e-15,1.82329784453928e-15,1.910319767579496e-24
2.9e-08,-99.999999981767,-1.82327557407669e-15,1.82327557407669e-15,2.226855227017418e-20
3e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
3.1e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
3.2e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
3.3e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
3.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
3.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
3.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
3.7e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
3.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
3.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
4.1e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
4.2e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
4.3e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
4.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
4.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
4.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
4.7e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
4.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
4.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.1e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.2e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.3e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.7e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
5.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
5.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.1e-08,-99.999999981767,-1.82332011500173e-15,1.82332011500173e-15,2.227237277008096e-20
6.2e-08,-99.999999981767,-1.82329784453928e-15,1.82329784453928e-15,1.910319767579496e-24
6.3e-08,-99.999999981767,-1.82327557407669e-15,1.82327557407669e-15,2.226855227017418e-20
6.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
6.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.7e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
6.8e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
6.9e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.1e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.2e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.3e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.4e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.5e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.6e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
7.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
7.99999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.09999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.19999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.29999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.39999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.49999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.59999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
8.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
8.99999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.09999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.19999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.29999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.39999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.49999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.59999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.69999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
9.79999999999999e-08,-99.9999999817669,-1.82329784453929e-15,1.82329784453929e-15,1.910330022771264e-24
9.89999999999999e-08,-99.999999981767,-1.82329784453914e-15,1.82329784453914e-15,1.9101797447688194e-24
1e-07,-99.9999999817669,-1.82332011500174e-15,1.82332011500174e-15,2.227237277994172e-20
